age_group,menu_seq,menu_name,topic,content_type,buyers,revenue_krw,price_amount,open_date,is_open,is_stop_selling
16-25,2141,그 사람의 속마음,연애,타로,5695,1.205145E7,1500,,true,false
16-25,400,다시 만날 수 있을까,연애,타로,3243,5314350.0,1500,,true,false
16-25,55723,2026년 솔로 탈출 시기,연애,사주,2635,5.594205E7,24000,2025-09-25 15:00:00+00,true,false
16-25,50312,2025 을사년 하반기 애정운,연애,사주,2483,4.64835E7,21750,2025-05-21 15:00:00+00,false,true
16-25,2505,지금 날 좋아하는 사람은?,연애,타로,2217,7535400.0,1500,,true,false
16-25,47704,삼신할매가 점지한 내 진짜 인연 VS 가짜 인연,연애,사주,2189,3.91302E7,24000,,true,false
16-25,49816,재회 사주: 헤어져도 다시 만날 필연,연애,사주,2040,4.60308E7,27000,2025-05-14 15:00:00+00,true,false
16-25,51565,2025년 하반기 솔로 탈출 시기,연애,사주,2012,3.73701E7,19500,2025-07-02 15:00:00+00,false,true
16-25,44273,🔋질문권 충전 (3개),기타,,1923,1243650.0,3000,,false,false
16-25,13663,어떤 사람과 사귈 운명일까?,연애,타로,1888,2277300.0,1500,,true,false
16-25,49255,내 팔자에 새겨진 천년배필,연애,사주,1886,3.551775E7,21000,2025-04-29 15:00:00+00,true,false
16-25,1210,우리 얼마나 오래 갈까?,연애,타로,1681,2263800.0,1500,,true,false
16-25,49882,그 사람의 숨겨진 진짜 속마음 💟,연애,타로,1615,4293150.0,2250,2025-05-14 15:00:00+00,true,false
16-25,2142,재회확률 높이는 법,연애,타로,1594,2554950.0,1500,,true,false
16-25,55360,2026년 신년운세 보고서,총운,사주,1592,5.093055E7,37500,2025-09-03 15:00:00+00,true,false
16-25,28894,재회 사주: 그 사람과 다시 만날 운명일까?,연애,사주,1528,3.339405E7,27000,2023-06-01 06:39:39+00,true,false
16-25,57670,2026 병오년 운세: 사랑과 인연,연애,사주,1387,2.380065E7,19500,2025-12-03 15:00:00+00,true,false
16-25,17212,그 사람이 연락을 안 하는 이유,연애,타로,1380,2393100.0,1500,2020-03-30 15:00:00+00,true,false
16-25,2166,그 사람과 나의 사주 궁합,연애,사주,1373,2.76441E7,21000,2021-09-07 15:00:00+00,true,false
16-25,59089,내 운명 지도: 전국편,연애,사주,1357,2.391795E7,19500,2026-02-25 15:00:00+00,true,false
16-25,31435,지금 날 간절히 원하는 사람 누구일까?,연애,타로,1273,2.41926E7,18000,2023-07-20 16:00:00+00,true,false
16-25,23878,내 운명 지금 어디 있을까?,연애,사주,1228,2.10486E7,18000,2022-10-18 15:00:00+00,true,false
16-25,43117,내 사주의 사랑운: 연애만? 결혼까지!,연애,사주,1224,1.97178E7,18000,2024-08-15 16:00:00+00,true,false
16-25,2236,전연인 어떻게 지낼까,연애,타로,1203,1891800.0,1500,,true,false
16-25,25978,D-DAY 재회 타로: 다시 만날 수 있을까?,연애,타로,1133,1.83978E7,18000,2023-03-08 15:00:00+00,true,false
16-25,47506,"재회 사주, 속마음 타로: {{이름}}님은 n일 뒤 재회합니다",연애,타로,1106,1.93965E7,18000,2025-02-19 15:00:00+00,true,false
16-25,18648,내가 관심 있는 거 눈치챘을까?,연애,타로,1023,691350.0,1500,2020-07-28 15:00:00+00,true,false
16-25,26214,그 사람도 날 좋아할까?,연애,타로,907,1.42146E7,15000,2023-03-26 15:00:00+00,true,false
16-25,57439,2026년에 찾아올 두 명의 인연,연애,사주,903,1.977E7,24000,2025-11-27 15:00:00+00,true,false
16-25,47935,재회OX궁합: 붙잡을 운명 vs 놓아줄 인연,연애,사주,900,2.008395E7,27000,2025-03-12 15:00:00+00,true,false
16-25,42952,내 사주에 쓰인 운명의 배우자,연애,사주,879,1.345935E7,18000,2024-08-07 15:00:00+00,true,false
16-25,21799,월지로 보는 인연: 배우자가 될 3명의 후보,연애,사주,867,1.391175E7,18000,2025-02-06 15:00:00+00,true,false
16-25,18104,전연인 어떻게 지낼까 + 재회확률 높이는 법,연애,타로,831,1123500.0,3000,,true,false
16-25,50014,2025년 하반기 운세 보고서,총운,사주,817,2.098095E7,31500,2025-05-28 15:00:00+00,false,true
16-25,20348,타고난 궁합: 우리 사이 몇 점일까?,연애,사주,779,574800.0,3000,2022-03-27 15:00:00+00,true,false
16-25,25297,사주로 보는 그 사람의 속마음,연애,사주,762,1.47747E7,18000,2023-01-09 15:00:00+00,true,false
16-25,48332,🪡6개월 내 반드시 만나게 될: 붉은 실 인연🧶,연애,타로,752,1.328025E7,18750,2025-03-27 15:00:00+00,true,false
16-25,21964,내 사주에 연애 상대 몇 명 있을까?,연애,사주,719,1.213095E7,24000,2022-07-21 15:00:00+00,true,false
16-25,56648,재회 궁합: 그 사람 반드시 돌아오게 하는 법,연애,사주,673,1.275885E7,24000,2025-10-29 15:00:00+00,true,false
16-25,23088,오늘의 썸 연애운: 그 사람과 잘 되는 법,연애,사주,632,442050.0,1500,2022-09-21 15:00:00+00,true,false
16-25,52621,{{이름}}님의 3번의 결정적 결혼수💍,결혼,사주,631,1.174455E7,24000,2025-07-16 15:00:00+00,true,false
16-25,57769,2026년 족집게 애정운 🌸,연애,사주,629,1.07058E7,19500,2025-12-10 15:00:00+00,true,false
16-25,24572,"{{이름}}[[이의/의]] 운명의 인연, 언제 만날까?",연애,사주,594,9700500.0,18000,2025-01-22 15:00:00+00,true,false
16-25,16378,짝사랑 이루어질까?,연애,타로,591,6106650.0,9000,,true,false
16-25,523,결혼한다면 어떨까?,결혼,타로,567,369150.0,1500,,true,false
16-25,18270,그 사람 아직 나한테 미련 있을까?,연애,타로,563,5452800.0,10500,2020-06-18 15:00:00+00,true,false
16-25,56416,[창광] 26년 병오년 사랑운과 인연운,연애,사주,559,9310200.0,20250,2025-10-15 15:00:00+00,true,false
16-25,2217,그날 헤어지지 않았다면,연애,타로,556,359550.0,1500,,true,false
16-25,57010,2026 신년 애정운: 연애/재회/미혼/기혼,연애,사주,536,8722200.0,19500,2025-11-13 15:00:00+00,true,false
16-25,18653,내 SNS 염탐하는 사람 있을까?,연애,타로,535,470550.0,1500,2020-09-16 15:00:00+00,true,false
16-25,26805,그 사람과 나의 3가지 사주궁합,연애,사주,522,1.208355E7,27000,2023-04-14 07:00:00+00,true,false
16-25,18639,걔는 나를 연애 상대로 볼까?,연애,타로,519,3467100.0,9000,2020-07-22 15:00:00+00,true,false
16-25,39091,재회 타로 : 그 사람의 첫 연락,연애,타로,501,6426750.0,13500,,true,false
16-25,21734,그 사람 속마음 [심화],연애,타로,495,9577650.0,18000,2022-06-28 15:00:00+00,true,false
16-25,2429,그 사람과 사귀면 어떨까?,연애,타로,477,895050.0,1800,,true,false
16-25,54668,결혼 사주 즉문즉답: 시기・상대・개운・팔자,결혼,사주,470,8108850.0,19500,2025-08-21 15:00:00+00,true,false
16-25,50542,[창광] 25년 하반기: 사랑운과 인연운,연애,사주,469,7636050.0,20250,2025-06-04 15:00:00+00,false,true
16-25,22360,사주로 보는 내 결혼 상대는?,결혼,사주,464,7528500.0,18000,2022-08-10 15:00:00+00,true,false
16-25,19192,타고난 결혼운 + 내 운명의 상대,결혼,사주,461,1.243095E7,36000,2021-08-23 15:00:00+00,true,false
16-25,48463,나만 몰랐던 호감시그널 : 붉은 실 인연🧶,연애,타로,454,8044500.0,18000,2025-04-02 15:00:00+00,true,false
16-25,54701,[박향옥 철학관] 추가 질문 1개,결혼,사주,450,1703400.0,3000,,false,false
16-25,23705,그 사람 얼마나 잘 지낼까?,연애,타로,447,789600.0,1500,2022-09-29 15:00:00+00,true,false
16-25,2227,동갑vs연하vs연상,연애,타로,444,266250.0,1500,,true,false
16-25,18467,먼저 연락 올 확률은?,연애,타로,440,3052350.0,6000,2020-07-07 15:00:00+00,true,false
16-25,18646,그 사람 나랑 '어디까지' 상상해봤을까?,연애,타로,432,622500.0,1500,2020-07-30 11:47:00+00,true,false
16-25,2366,지금 헤어져도 될까,연애,타로,431,707100.0,1500,,true,false
16-25,48892,🩵하늘이 맺어준 혼인길 점괘🩵,결혼,사주,415,8206800.0,21000,2025-04-16 15:00:00+00,true,false
16-25,23187,이번 주에 만나게 될 인연은?,연애,타로,414,241350.0,1500,2022-09-26 15:00:00+00,true,false
16-25,43513,2025 을사년 운세: 사랑과 인연,연애,사주,410,6858450.0,19500,2024-09-10 15:00:00+00,false,true
16-25,2503,그 사람이 보는 내 이미지,연애,타로,410,743250.0,1500,,true,false
16-25,23086,D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,연애,타로,408,6489300.0,16500,2022-09-21 15:00:00+00,true,false
16-25,2202,사주로 보는 직업운,학업직업,사주,398,509250.0,1500,,true,false
16-25,58165,인연 찾기: 시기/상대/만나는 방법,연애,사주,380,6048150.0,19500,2026-01-07 15:00:00+00,true,false
16-25,18142,"다음 연애 언제, 어디서 시작될까?",연애,타로,377,4596000.0,12000,2020-06-03 15:00:00+00,true,false
16-25,27376,결혼 OX 궁합: 이 사람과 결혼해도 될까?,결혼,사주,375,7078200.0,21000,2023-04-26 16:00:00+00,true,false
16-25,2328,내 운명의 상대,연애,사주,367,5204400.0,15000,2021-02-11 15:00:00+00,true,false
16-25,16426,좋아하는 그 사람의 속마음은?,연애,타로,362,3699000.0,10500,2019-12-19 15:00:00+00,true,false
16-25,2425,이달의 합격운,학업직업,사주,351,1100250.0,3000,,true,false
16-25,45097,헤어진 X와 재회할 수 있을까?,연애,사주,347,7794750.0,27000,2024-11-20 15:00:00+00,true,false
16-25,2449,그 사람과 가까워지는 법,연애,타로,344,526950.0,1500,,true,false
16-25,20320,(추천할인) 우리 사귈 수 있을까?: 사귈 확률 계산기,연애,타로,343,2517900.0,9000,,false,false
16-25,49921,연애 무물 타로: 11카드 스프레드,연애,,341,7596750.0,30000,,false,false
16-25,42392,2025년 솔로 탈출 시기,연애,사주,339,7433400.0,24000,2024-09-26 06:00:00+00,false,true
16-25,16377,3개월 안에 다시 만날 수 있을까?,연애,타로,334,3184350.0,9000,,true,false
16-25,23222,그 사람 나한테 왜 이럴까?,연애,타로,329,526650.0,1500,2022-09-27 15:00:00+00,true,false
16-25,16223,솔로 탈출 언제 가능할까?,연애,타로,326,2795400.0,9000,,true,false
16-25,23186,이번 주에 고백하면 성공할까?,연애,타로,326,227400.0,1500,2022-09-26 15:00:00+00,true,false
16-25,24871,1년 뒤 그 사람과 무슨 사이일까?,연애,타로,324,867000.0,3600,2022-12-14 15:00:00+00,true,false
16-25,56516,[창광] 26년 병오년 직업운과 합격운,학업직업,사주,323,5510400.0,20250,2025-10-29 15:00:00+00,true,false
16-25,18725,헤어진 연인과의 재회 확률,연애,,322,884550.0,6000,2021-01-15 02:25:00+00,true,false
16-25,41074,[완결판] 곧 다가올 나의 인생 연애,연애,타로,319,5700000.0,19500,2024-05-22 15:00:00+00,true,false
16-25,536,시험 잘 볼 수 있을까,학업직업,타로,306,559650.0,1500,,true,false
16-25,43416,[히든스킬] 내 사주의 연애와 결혼: 운명의 두 사람,연애,사주,305,3518550.0,18000,,false,false
16-25,2165,사주로 보는 재물운,재물금전,사주,302,371100.0,1500,,true,false
16-25,42660,"우리 커플 삼단궁합 : 연애궁합, 속궁합, 결혼궁합",연애,사주,296,6159900.0,27000,2024-07-26 02:00:01+00,true,false
16-25,2240,연애할 때 내 매력은 뭘까?,연애,타로,294,186900.0,1500,,true,false
16-25,2441,우리 커플 스킨십 궁합은?,연애,타로,280,186150.0,1500,,true,false
16-25,30940,이 사랑의 결말: 그 사람과 나의 인연,연애,타로,278,5170050.0,18000,2023-07-05 16:00:00+00,true,false
16-25,18105,다가올 인연의 외모·성격·직업은?,연애,타로,275,2446500.0,9000,2020-05-31 15:00:00+00,true,false
16-25,50344,[추가구매] 2025 을사년 하반기 애정운,연애,사주,267,2361900.0,9000,,false,true
16-25,2196,헤어진 사람 잊는 법,연애,타로,264,172800.0,1500,,true,false
16-25,18705,나는 결혼해도 되는 사주일까?,결혼,사주,257,664650.0,3000,2020-09-22 15:00:00+00,true,false
16-25,59452,추가조언_고민 OX 타로,기타,,255,61500.0,150,,false,false
16-25,59584,그 사람의 속마음: 연애/결혼/재회/짝사랑,연애,사주,253,4860900.0,19500,2026-03-25 15:00:00+00,true,false
16-25,2128,연애운 높이는 노하우,연애,타로,252,142200.0,1500,,true,false
16-25,2272,나는 어떤 타입과 어울릴까?,일반운세,타로,248,140850.0,1500,,true,false
16-25,2151,우리가 헤어진 이유,연애,타로,246,146250.0,1500,,true,false
16-25,50773,[창광] 25년 하반기: 직업운과 합격운,학업직업,사주,246,4019250.0,20250,2025-06-18 15:00:00+00,false,true
16-25,37705,재회 vs 작별: 운명에 새겨진 우리의 엔딩,연애,사주,240,4424400.0,21000,2024-01-17 16:00:00+00,true,false
16-25,53875,짝사랑에서 썸까지: 우리 무슨 사이일까?,연애,타로,240,4090950.0,18000,2025-07-30 15:00:00+00,true,false
16-25,2170,우리가 헤어진다면,연애,타로,239,360000.0,1500,,true,false
16-25,2395,내 첫인상 어떨까?,일반운세,타로,234,155700.0,1500,,true,false
16-25,55195,사주 살풀이: 타고난 살과 2026년의 살,일반운세,사주,231,3951900.0,21000,2025-09-10 15:00:00+00,true,false
16-25,55789,2026 신년운세 즉문즉답: 애정・재물・직업・대운,연애,사주,225,5101350.0,28500,2025-09-18 15:00:00+00,true,false
16-25,58759,"재회의 조건: 골든타임, 시그널, 행동지침",연애,사주,223,4045950.0,19500,,true,false
16-25,20347,내 인생의 귀인 + 운명의 상대는?,연애,사주,223,2558700.0,30000,2022-03-24 15:00:00+00,true,false
16-25,2303,그 사람과 나의 전생 관계,연애,점성학,219,154200.0,1500,,true,false
16-25,18641,걔도 지금 나 보고 싶을까?,연애,타로,218,1662600.0,6000,,true,false
16-25,2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,연애,타로,215,278400.0,3000,,true,false
16-25,58528,시절 인연 vs 평생 인연,연애,사주,214,3499650.0,18750,2026-01-15 15:00:00+00,true,false
16-25,44108,2025년에 찾아올 두 명의 인연,연애,사주,214,4767300.0,24000,2024-10-09 15:00:00+00,false,true
16-25,44274,🔋질문권 충전 (5개),기타,,208,818250.0,4500,,false,false
16-25,26893,내 사주의 찐성격과 이상형은?,일반운세,사주,203,302250.0,4500,2023-04-13 16:00:00+00,true,false
16-25,44276,🪫질문권 추가 충전 (1개),기타,,203,312150.0,1500,,false,false
16-25,49917,연애 무물 타로: 7카드 스프레드,연애,,199,3576750.0,25800,,false,false
16-25,2265,내 연애가 유독 힘든 이유,연애,타로,198,116700.0,1500,,true,false
16-25,2363,그 사람이 바라는 내 모습은?,연애,타로,198,326250.0,1500,,true,false
16-25,2263,내 애인 바람기,연애,타로,195,319800.0,1500,,true,false
16-25,2422,특정 날짜 내 사주 운세,일반운세,사주,189,345900.0,1500,,true,false
16-25,54271,연락타로: 그 사람 속마음 & 행동지침,연애,타로,186,3134700.0,18000,2025-08-13 15:00:00+00,true,false
16-25,20974,타고난 부(富): 내 사주 재물운과 평생 모을 재산은?,재물금전,사주,181,3031200.0,18000,2022-05-03 15:00:00+00,true,false
16-25,28378,"[1단계 생각 정리] 미련일까, 사랑일까?",연애,타로,181,377700.0,6000,2023-05-22 15:00:00+00,true,false
16-25,11273,둘 중 누구를 만날까?,일반운세,타로,179,120750.0,1500,,true,false
16-25,30875,내 사주 배우자 궁(宮)에 있는 사람은?,연애,사주,178,3570300.0,27000,2023-07-03 16:00:00+00,true,false
16-25,44866,"솔로 n년, 연애하고 싶다! 연애 슬럼프 탈출",연애,사주,173,2844150.0,18000,2024-12-04 15:00:00+00,true,false
16-25,2219,다른 사람이 보는 내 매력과 장점은?,일반운세,타로,170,124050.0,1500,,true,false
16-25,2155,이달의 취업운은 어떨까?,학업직업,타로,168,137250.0,1500,,true,false
16-25,21140,(추천할인) 솔로 탈출 가능할까?,연애,타로,166,1277850.0,9000,,false,false
16-25,48925,{{이름}}[[이의/의]] 연애 O X : 직진해도 될까?,연애,타로,162,2583150.0,16500,2025-04-23 15:00:00+00,true,false
16-25,2237,그 사람의 변심 이유,연애,타로,159,236700.0,1500,,true,false
16-25,42062,사주 살풀이: 타고난 살과 2025년의 살,일반운세,사주,158,1902750.0,21450,2024-08-28 15:00:00+00,false,true
16-25,26500,"내 사주의 천생연분, 어떤 사람일까?",연애,사주,158,2561100.0,21000,2023-04-06 10:00:00+00,true,false
16-25,2250,면접 합격할 수 있을까?,학업직업,타로,158,277950.0,1500,,true,false
16-25,36042,사주로 보는 그 사람의 '진짜' 속마음🚨,연애,사주,157,3318900.0,21000,2023-11-15 16:00:00+00,true,false
16-25,18668,사주로 보는 성격유형,자기탐구,사주,154,106800.0,9900,,true,false
16-25,18502,그 사람이랑 결혼하면 어떨까?,연애,타로,153,649050.0,9000,,true,false
16-25,18144,그 사람 손절할까 말까?,연애,타로,152,116250.0,1500,2020-06-10 15:00:00+00,true,false
16-25,16379,썸 어떻게 될까?,연애,타로,150,770550.0,9000,,true,false
16-25,55492,재회 타로 즉문즉답: 그 사람 속마음·재회 가능성,연애,타로,149,3042450.0,25800,2025-09-11 15:00:00+00,true,false
16-25,20546,나에게 남은 연애 기회는?,연애,타로,141,2049450.0,15000,2022-04-05 15:00:00+00,true,false
16-25,57835,[추가구매] 2026 병오년 운세: 사랑과 인연,연애,사주,141,1323000.0,9000,,false,false
16-25,23883,선택 타로: 이 사람 계속 만나도 될까?,연애,타로,140,1119450.0,15000,2022-10-31 15:00:00+00,true,false
16-25,24509,내 사주의 연애와 결혼: 운명의 두 사람,연애,사주,140,2133300.0,18000,2022-12-11 15:00:00+00,true,false
16-25,49519,임신운 풀이: 삼신할매가 점지한 우리 아가,가족자녀,사주,140,3972450.0,31500,2025-05-08 15:00:00+00,true,false
16-25,56255,2026년 놓치면 안 될 3번의 기회,일반운세,사주,136,2445450.0,21000,2025-10-09 15:00:00+00,true,false
16-25,19215,다음 연애 상대와의 궁합은?,연애,타로,136,544650.0,9000,2021-09-27 15:00:00+00,true,false
16-25,16446,솔로탈출 확률 계산기,연애,타로,134,587400.0,9000,2020-01-09 15:00:00+00,true,false
16-25,19002,이별리셋 패키지: 전애인 후폭풍 + 재회운,연애,타로,133,2116500.0,18000,,true,false
16-25,537,나에게 어울리는 직업은?,학업직업,타로,133,131850.0,1500,,true,false
16-25,27706,비로소 만나게 될 나의 운명,연애,타로,131,1911000.0,15000,2023-06-06 16:00:00+00,true,false
16-25,43249,"사주 직업 컨설팅: 사업, 직장, 업종",학업직업,사주,128,1936800.0,18000,2024-08-22 15:00:00+00,true,false
16-25,19324,손금으로 보는 내 전생,자기탐구,사주,125,150000.0,3000,,false,false
16-25,35527,사주 궁합으로 보는 우리의 현재와 미래,연애,사주,124,2472750.0,21000,2023-10-31 16:00:00+00,true,false
16-25,2273,전생 알아보기,자기탐구,점성학,123,136800.0,1500,,true,false
16-25,2329,화 풀어주는 법,일반운세,타로,123,95250.0,1500,,true,false
16-25,2326,그 사람과 나의 속궁합,연애,사주,122,2584350.0,21000,2021-03-04 15:00:00+00,true,false
16-25,2129,싸우지 않으려면,연애,타로,121,92400.0,1500,,true,false
16-25,6315,짝사랑 잊는 법,연애,타로,120,67950.0,1500,,true,false
16-25,43683,[창광] 25년 을사년 사랑운과 인연운,연애,사주,118,1951500.0,18000,2024-10-03 15:00:00+00,false,true
16-25,538,이직해도 될까,학업직업,타로,117,97800.0,1500,,true,false
16-25,16651,장거리 연애 괜찮을까?,연애,타로,115,69150.0,1500,2020-02-25 15:00:00+00,true,false
16-25,44371,도화살로 보는 연애운 전성기,연애,사주,114,1864500.0,19500,2024-10-30 15:00:00+00,true,false
16-25,56614,"[창광] 신년운세 통합본 ""2026년 병오년""",총운,사주,111,6081300.0,66000,2025-11-05 15:00:00+00,true,false
16-25,60244,연애 상대 스포: 내 사주 존잘/존예,,사주,110,1863750.0,19500,2026-04-29 15:00:00+00,true,false
16-25,24175,도화살 풀이: 내 매력 언제 터질까?,연애,사주,109,1861800.0,18900,2022-11-10 15:00:00+00,true,false
16-25,34575,절대로 놓치면 안 될 결혼 상대와 시기는?,결혼,사주,109,2068650.0,21000,2023-09-24 16:00:00+00,true,false
16-25,44277,🪫질문권 추가 충전 (3개),기타,,107,324000.0,3000,,false,false
16-25,56713,2026년 솔로 탈출 보고서,연애,타로,105,1561950.0,18000,2025-11-19 15:00:00+00,true,false
16-25,45658,이 사람과 결혼해도 될까?: 결혼 전 필수 궁합,결혼,사주,105,2072400.0,21000,2025-01-02 15:00:00+00,true,false
16-25,40708,"이별, 그 후… 너와 나의 속마음",연애,타로,104,1861800.0,19500,2024-05-09 16:00:00+00,true,false
16-25,58462,내 사주 관운: 지금 직장 최선일까?,학업직업,사주,104,1637700.0,18000,2026-01-21 15:00:00+00,true,false
16-25,30217,친구 VS 연인: 우리 둘 관계 어디까지?,연애,타로,104,1593000.0,18000,2023-06-21 15:00:00+00,true,false
16-25,18726,그 사람과 왜 헤어지게 된 걸까?,연애,,102,364950.0,7500,2021-01-15 02:25:00+00,true,false
16-25,53710,내 사주 일복: 평생 일할 팔자 vs 놀고먹는 팔자,일반운세,사주,101,1615650.0,19500,2025-07-24 15:00:00+00,true,false
16-25,42754,그 사람과 나의 재회 공식 3가지,연애,타로,101,1603500.0,17250,2024-08-01 05:00:00+00,true,false
16-25,57373,2026 신년 직업・재물운: 커리어/연봉/부업・사업,재물금전,사주,98,1552350.0,19500,2025-11-19 15:00:00+00,true,false
16-25,2465,사주로 보는 내 전성기,일반운세,사주,97,383100.0,9000,,true,false
16-25,18702,내 사주로 연예인이 된다면?,일반운세,사주,96,67350.0,2000,2020-09-15 07:40:00+00,true,false
16-25,42036,[CRM할인] D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,연애,타로,95,1336800.0,16500,,false,false
16-25,18970,다음 달에 애인 생길까?,연애,타로,95,857850.0,9000,2021-04-20 15:00:00+00,true,false
16-25,2296,지금 하는 거...계속 할까 말까?,일반운세,타로,91,183900.0,1500,,true,false
16-25,19176,그 사람을 유혹할 3번의 기회,연애,타로,91,518700.0,6000,2021-08-12 15:00:00+00,true,false
16-25,25204,플러팅 타로: 내가 끌리는 VS 내게 끌리는 사람,일반운세,타로,91,1459650.0,18000,2023-01-04 15:00:00+00,true,false
16-25,49916,연애 무물 타로: 6카드 스프레드,연애,,90,1532100.0,24600,,false,false
16-25,43685,[창광] 25년 을사년 직업운과 합격운,학업직업,사주,90,1013100.0,18000,2024-10-16 15:00:00+00,false,true
16-25,56254,결혼 궁합: 부부 합과 결혼 후 모습,연애,사주,89,2181450.0,24000,2025-10-01 15:00:00+00,true,false
16-25,526,우리가 싸우는 이유,연애,타로,88,64500.0,1500,,true,false
16-25,60080,결혼 상대 외모 스펙: 상위 몇%일까?,,사주,87,1617600.0,19500,2026-04-23 15:00:00+00,true,false
16-25,20317,"(추천할인) 다음 연애 언제, 어디서 시작될까?",연애,타로,87,911400.0,12000,,false,false
16-25,19688,그 사람을 유혹할 3번의 기회_추천할인,연애,타로,86,482700.0,6000,,false,false
